lat,lon,municipio,estado,municipio_id,estado_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,frp
3.17863,-60.35503,BONFIM,RORAIMA,1400159,14,12.0,0.0,1.0,Amazônia,6.0
3.22674,-60.77577,BOA VISTA,RORAIMA,1400100,14,10.0,0.0,1.0,Amazônia,5.8
3.22735,-60.77157,BOA VISTA,RORAIMA,1400100,14,11.0,0.0,1.0,Amazônia,5.8
3.22796,-60.76735,BOA VISTA,RORAIMA,1400100,14,11.0,0.0,1.0,Amazônia,14.8
0.79548,-60.52662,RORAINÓPOLIS,RORAIMA,1400472,14,3.0,0.2,0.07,Amazônia,5.1
3.31244,-61.22426,ALTO ALEGRE,RORAIMA,1400050,14,12.0,0.0,0.44,Amazônia,3.1
3.58979,-60.68176,PACARAIMA,RORAIMA,1400456,14,12.0,0.0,0.87,Amazônia,7.2
3.51712,-60.09435,NORMANDIA,RORAIMA,1400407,14,13.0,0.0,1.0,Amazônia,9.5
3.60947,-60.60937,PACARAIMA,RORAIMA,1400456,14,11.0,0.0,0.89,Amazônia,7.7
3.61006,-60.66705,PACARAIMA,RORAIMA,1400456,14,11.0,0.0,0.85,Amazônia,7.3
3.61702,-60.6813,PACARAIMA,RORAIMA,1400456,14,12.0,0.0,0.85,Amazônia,6.5
3.63619,-60.79271,PACARAIMA,RORAIMA,1400456,14,14.0,0.0,0.8,Amazônia,5.6
3.63636,-60.79338,PACARAIMA,RORAIMA,1400456,14,14.0,0.0,0.8,Amazônia,4.3
0.77713,-60.53207,RORAINÓPOLIS,RORAIMA,1400472,14,3.0,0.2,0.21,Amazônia,17.3
3.64242,-60.78059,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.81,Amazônia,6.6
3.64268,-60.78128,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.81,Amazônia,3.5
3.64332,-60.77703,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.81,Amazônia,3.5
0.77503,-60.53252,RORAINÓPOLIS,RORAIMA,1400472,14,3.0,0.2,0.06,Amazônia,13.0
3.64486,-60.76355,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.83,Amazônia,2.4
3.64525,-60.76429,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.83,Amazônia,3.1
3.64622,-60.78547,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.8,Amazônia,7.7
3.64644,-60.78615,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.8,Amazônia,6.9
3.64683,-60.78122,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.81,Amazônia,10.2
3.64709,-60.78191,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.81,Amazônia,13.1
3.65538,-60.75691,PACARAIMA,RORAIMA,1400456,14,14.0,0.0,0.82,Amazônia,6.0
0.6621,-60.36712,RORAINÓPOLIS,RORAIMA,1400472,14,9.0,1.28,0.22,Amazônia,4.7
3.77387,-60.31617,NORMANDIA,RORAIMA,1400407,14,12.0,0.0,0.83,Amazônia,9.5
3.80787,-60.99312,AMAJARI,RORAIMA,1400027,14,16.0,0.0,0.61,Amazônia,8.0
3.80849,-60.98901,AMAJARI,RORAIMA,1400027,14,16.0,0.0,0.61,Amazônia,8.0
3.80909,-60.98496,AMAJARI,RORAIMA,1400027,14,16.0,0.0,0.61,Amazônia,4.6
3.81223,-60.99374,AMAJARI,RORAIMA,1400027,14,16.0,0.0,0.61,Amazônia,5.6
3.81405,-60.98152,AMAJARI,RORAIMA,1400027,14,15.0,0.0,0.62,Amazônia,4.8
3.81658,-60.99435,AMAJARI,RORAIMA,1400027,14,16.0,0.0,0.61,Amazônia,5.6
3.88402,-60.452,NORMANDIA,RORAIMA,1400407,14,11.0,0.0,0.85,Amazônia,7.6
3.88579,-60.95318,AMAJARI,RORAIMA,1400027,14,16.0,0.0,0.62,Amazônia,5.1
3.88641,-60.94898,AMAJARI,RORAIMA,1400027,14,16.0,0.0,0.62,Amazônia,5.1
3.93522,-60.89119,PACARAIMA,RORAIMA,1400456,14,17.0,0.0,0.7,Amazônia,4.1
4.00626,-60.56921,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.81,Amazônia,6.5
4.00782,-60.56882,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.81,Amazônia,4.0
4.0181,-60.56113,PACARAIMA,RORAIMA,1400456,14,16.0,0.0,0.81,Amazônia,3.9
4.05494,-60.74628,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.74,Amazônia,4.3
4.05874,-60.75127,PACARAIMA,RORAIMA,1400456,14,15.0,0.0,0.74,Amazônia,4.3
4.07831,-60.61966,PACARAIMA,RORAIMA,1400456,14,17.0,0.0,0.81,Amazônia,4.9
4.10821,-60.44967,NORMANDIA,RORAIMA,1400407,14,15.0,0.0,0.77,Amazônia,4.9
4.19293,-60.41518,NORMANDIA,RORAIMA,1400407,14,16.0,0.0,0.81,Amazônia,3.8
4.19621,-60.61174,PACARAIMA,RORAIMA,1400456,14,13.0,0.0,0.8,Amazônia,3.7
4.01314,-60.11478,NORMANDIA,RORAIMA,1400407,14,11.0,0.0,0.92,Amazônia,7.7
0.72573,-59.41445,CAROEBE,RORAIMA,1400233,14,11.0,3.35,0.04,Amazônia,5.5
0.99464,-59.45007,CAROEBE,RORAIMA,1400233,14,9.0,3.11,0.05,Amazônia,8.5
0.99927,-59.45079,CAROEBE,RORAIMA,1400233,14,9.0,3.07,0.05,Amazônia,4.6
1.54939,-60.24939,CARACARAÍ,RORAIMA,1400209,14,9.0,0.06,0.28,Amazônia,3.8
3.6387,-59.87423,NORMANDIA,RORAIMA,1400407,14,12.0,0.0,1.0,Amazônia,6.1
3.67271,-59.91621,NORMANDIA,RORAIMA,1400407,14,12.0,0.0,1.0,Amazônia,3.8
3.814,-59.67677,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,18.9
3.81454,-59.67461,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,13.9
3.91129,-59.7763,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,5.6
3.91184,-59.77497,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,9.8
3.91205,-59.77126,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,3.4
3.91256,-59.76992,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,3.7
3.91433,-59.75612,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,4.5
3.91473,-59.75476,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,6.5
3.91509,-59.75108,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,6.6
3.91545,-59.74971,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,5.8
3.91659,-59.77566,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,4.5
3.95142,-59.63481,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,11.3
-6.6933,-59.13707,APUÍ,AMAZONAS,1300144,13,0.0,0.91,0.0,Amazônia,13.5
-6.9828,-59.0313,APUÍ,AMAZONAS,1300144,13,0.0,4.23,0.0,Amazônia,12.5
-10.34988,-54.76335,PEIXOTO DE AZEVEDO,MATO GROSSO,5106422,51,0.0,0.4,0.0,Amazônia,27.2
-10.78552,-55.96856,NOVA CANAÃ DO NORTE,MATO GROSSO,5106216,51,0.0,1.59,0.0,Amazônia,14.8
-10.833,-52.25328,SÃO JOSÉ DO XINGU,MATO GROSSO,5107354,51,0.0,0.0,0.0,Amazônia,26.7
-11.50995,-52.61932,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,5107859,51,0.0,0.1,0.0,Amazônia,40.1
-11.65524,-54.07886,FELIZ NATAL,MATO GROSSO,5103700,51,0.0,1.0,0.0,Amazônia,24.9
-11.66124,-52.79829,QUERÊNCIA,MATO GROSSO,5107065,51,0.0,0.41,0.0,Amazônia,30.2
-11.6677,-58.18728,BRASNORTE,MATO GROSSO,5101902,51,0.0,2.98,0.01,Amazônia,17.7
-11.71804,-54.67262,SANTA CARMEM,MATO GROSSO,5107248,51,0.0,0.3,0.01,Amazônia,30.6
-12.05084,-54.0859,FELIZ NATAL,MATO GROSSO,5103700,51,0.0,0.2,0.01,Amazônia,38.6
-12.25018,-64.24866,COSTA MARQUES,RONDÔNIA,1100080,11,0.0,46.35,0.0,Amazônia,14.9
-12.45984,-58.5455,SAPEZAL,MATO GROSSO,5107875,51,2.0,6.88,0.0,Cerrado,14.7
-12.81108,-58.79425,SAPEZAL,MATO GROSSO,5107875,51,0.0,13.01,0.0,Cerrado,10.1
-6.93712,-59.25326,APUÍ,AMAZONAS,1300144,13,1.0,0.3,0.0,Amazônia,7.0
-3.37191,-59.77819,CAREIRO,AMAZONAS,1301100,13,2.0,0.1,0.0,Amazônia,8.6
4.55859,-60.61738,PACARAIMA,RORAIMA,1400456,14,17.0,0.0,0.67,Amazônia,12.9
4.55785,-60.61179,UIRAMUTÃ,RORAIMA,1400704,14,17.0,0.0,0.61,Amazônia,12.4
3.63483,-60.79523,PACARAIMA,RORAIMA,1400456,14,14.0,0.0,0.79,Amazônia,111.7
3.63326,-60.80653,PACARAIMA,RORAIMA,1400456,14,14.0,0.0,0.79,Amazônia,16.6
3.51012,-60.09017,NORMANDIA,RORAIMA,1400407,14,13.0,0.0,1.0,Amazônia,12.8
3.50833,-60.10271,NORMANDIA,RORAIMA,1400407,14,12.0,0.0,1.0,Amazônia,28.2
2.71116,-60.82948,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.72,Amazônia,9.2
2.7013,-60.82807,BOA VISTA,RORAIMA,1400100,14,10.0,0.0,0.7,Amazônia,18.5
3.91132,-59.7754,NORMANDIA,RORAIMA,1400407,14,10.0,0.0,1.0,Amazônia,18.6
3.88576,-60.46259,NORMANDIA,RORAIMA,1400407,14,11.0,0.0,0.85,Amazônia,20.4
3.64117,-59.97305,NORMANDIA,RORAIMA,1400407,14,12.0,0.0,1.0,Amazônia,20.0
3.64485,-60.79666,PACARAIMA,RORAIMA,1400456,14,14.0,0.0,0.79,Amazônia,18.7
-12.24721,-64.24157,COSTA MARQUES,RONDÔNIA,1100080,11,0.0,44.29,0.0,Amazônia,7.1
-12.2443,-64.23806,COSTA MARQUES,RONDÔNIA,1100080,11,0.0,43.18,0.0,Amazônia,9.5
-12.0657,-45.4152,BARREIRAS,BAHIA,2903201,29,5.0,0.0,0.02,Cerrado,201.7
-12.0657,-45.4152,BARREIRAS,BAHIA,2903201,29,5.0,0.0,0.02,Cerrado,179.1
-17.2251,-48.0246,IPAMERI,GOIÁS,5210109,52,2.0,0.0,0.0,Cerrado,116.7
-12.0657,-45.4152,BARREIRAS,BAHIA,2903201,29,5.0,0.0,0.02,Cerrado,127.4
-7.6484,-35.1283,CONDADO,PERNAMBUCO,2604601,26,14.0,0.0,1.0,Mata Atlântica,53.9
-6.5799,-35.1048,MATARACA,PARAÍBA,2509305,25,9.0,0.0,1.0,Mata Atlântica,66.1
-7.1905,-35.0816,CRUZ DO ESPÍRITO SANTO,PARAÍBA,2504900,25,4.0,0.0,0.72,Mata Atlântica,41.0
-7.1902,-35.1091,CRUZ DO ESPÍRITO SANTO,PARAÍBA,2504900,25,5.0,0.0,0.97,Mata Atlântica,80.5
-10.1038,-36.2831,CORURIPE,ALAGOAS,2702306,27,-999.0,0.0,1.0,Mata Atlântica,81.1
-10.6863,-37.0602,ROSÁRIO DO CATETE,SERGIPE,2806107,28,2.0,0.0,1.0,Mata Atlântica,92.0
-11.7519,-48.1161,SÃO VALÉRIO,TOCANTINS,1720499,17,0.0,7.96,0.0,Cerrado,61.8
2.4708,-60.5471,CANTÁ,RORAIMA,1400175,14,0.0,0.0,0.51,Amazônia,52.1
-11.669798,-48.172894,SÃO VALÉRIO,TOCANTINS,1720499,17,,,,Cerrado,
-5.469035,-39.450539,QUIXERAMOBIM,CEARÁ,2311405,23,,,,Caatinga,
-13.2368,-45.532,CORRENTINA,BAHIA,2909307,29,4.0,0.0,0.02,Cerrado,84.1
-13.2562,-45.5289,CORRENTINA,BAHIA,2909307,29,4.0,0.0,0.0,Cerrado,103.4
2.4708,-60.5471,CANTÁ,RORAIMA,1400175,14,0.0,0.0,0.51,Amazônia,55.7
-13.2562,-45.5289,CORRENTINA,BAHIA,2909307,29,4.0,0.0,0.0,Cerrado,77.0
-10.1394,-36.4382,PENEDO,ALAGOAS,2706703,27,-999.0,0.73,0.85,Caatinga,72.1
-9.9116,-36.2634,CAMPO ALEGRE,ALAGOAS,2701407,27,8.0,0.0,1.0,Mata Atlântica,70.8
-9.8918,-36.2938,TEOTÔNIO VILELA,ALAGOAS,2709152,27,5.0,0.0,1.0,Mata Atlântica,81.8
-9.8923,-36.2668,CAMPO ALEGRE,ALAGOAS,2701407,27,6.0,0.0,1.0,Mata Atlântica,157.4
-10.1587,-36.4347,PENEDO,ALAGOAS,2706703,27,-999.0,0.0,1.0,Caatinga,115.5
3.1274,-60.8784,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.97,Amazônia,55.5
3.1273,-60.8973,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.95,Amazônia,64.1
-13.2562,-45.5289,CORRENTINA,BAHIA,2909307,29,4.0,8.08,0.0,Cerrado,63.8
-20.31931,-41.20698,VENDA NOVA DO IMIGRANTE,ESPÍRITO SANTO,3205069,32,7.0,0.0,0.02,Mata Atlântica,6.7
-17.10564,-41.32997,CARAÍ,MINAS GERAIS,3113008,31,6.0,0.0,0.01,Mata Atlântica,9.7
-18.4616,-40.59076,ECOPORANGA,ESPÍRITO SANTO,3202108,32,7.0,0.0,0.04,Mata Atlântica,20.5
-12.0667,-45.42047,BARREIRAS,BAHIA,2903201,29,6.0,0.4,0.03,Cerrado,6.3
-13.24793,-45.53901,CORRENTINA,BAHIA,2909307,29,4.0,8.38,0.0,Cerrado,27.1
-13.36434,-44.15696,SANTA MARIA DA VITÓRIA,BAHIA,2928109,29,6.0,1.84,0.07,Cerrado,6.4
-13.25883,-45.54812,CORRENTINA,BAHIA,2909307,29,4.0,8.77,0.0,Cerrado,15.2
-13.25744,-45.53769,CORRENTINA,BAHIA,2909307,29,4.0,8.36,0.0,Cerrado,8.8
-13.25605,-45.52728,CORRENTINA,BAHIA,2909307,29,4.0,8.03,0.0,Cerrado,8.2
-13.2507,-45.55988,CORRENTINA,BAHIA,2909307,29,4.0,9.36,0.0,Cerrado,22.7
-13.24932,-45.54944,CORRENTINA,BAHIA,2909307,29,4.0,8.73,0.0,Cerrado,12.4
-13.23704,-45.52993,CORRENTINA,BAHIA,2909307,29,4.0,8.1,0.0,Cerrado,15.3
-11.11441,-45.31595,FORMOSA DO RIO PRETO,BAHIA,2911105,29,6.0,0.14,0.13,Cerrado,4.9
-10.2116,-36.47415,PENEDO,ALAGOAS,2706703,27,-999.0,0.0,1.0,Mata Atlântica,19.6
-10.14325,-36.44355,PENEDO,ALAGOAS,2706703,27,-999.0,0.0,0.84,Caatinga,38.4
-10.1393,-36.41952,PENEDO,ALAGOAS,2706703,27,-999.0,0.0,1.0,Caatinga,79.9
-12.00762,-46.80453,DIANÓPOLIS,TOCANTINS,1707009,17,2.0,1.18,0.02,Cerrado,5.6
-13.24655,-45.5286,CORRENTINA,BAHIA,2909307,29,4.0,8.05,0.0,Cerrado,26.5
-13.23842,-45.54035,CORRENTINA,BAHIA,2909307,29,4.0,8.41,0.0,Cerrado,13.7
-13.26022,-45.55856,CORRENTINA,BAHIA,2909307,29,4.0,9.38,0.0,Cerrado,26.5
-10.1216,-36.3607,CORURIPE,ALAGOAS,2702306,27,-999.0,0.0,1.0,Mata Atlântica,144.1
-10.1221,-36.3337,CORURIPE,ALAGOAS,2702306,27,-999.0,0.0,1.0,Mata Atlântica,86.3
-10.1023,-36.3642,CORURIPE,ALAGOAS,2702306,27,-999.0,0.0,1.0,Caatinga,77.3
3.1273,-60.9162,BOA VISTA,RORAIMA,1400100,14,8.0,0.0,0.94,Amazônia,74.9
3.1091,-60.8976,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.95,Amazônia,75.0
3.109,-60.9165,BOA VISTA,RORAIMA,1400100,14,8.0,0.0,0.93,Amazônia,71.4
3.1273,-60.8973,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.95,Amazônia,83.4
3.1273,-60.9162,BOA VISTA,RORAIMA,1400100,14,8.0,0.0,0.94,Amazônia,67.0
3.1091,-60.8976,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.95,Amazônia,43.1
3.109,-60.9165,BOA VISTA,RORAIMA,1400100,14,8.0,0.0,0.93,Amazônia,54.0
3.1273,-60.8973,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.95,Amazônia,57.8
3.1091,-60.8976,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.95,Amazônia,43.7
3.1273,-60.8973,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.95,Amazônia,42.7
3.1273,-60.8973,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.95,Amazônia,58.7
3.1273,-60.9162,BOA VISTA,RORAIMA,1400100,14,8.0,0.0,0.94,Amazônia,37.3
3.1091,-60.8976,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.95,Amazônia,40.5
3.1091,-60.8976,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.95,Amazônia,55.5
3.1273,-60.8973,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.95,Amazônia,77.7
3.1273,-60.9162,BOA VISTA,RORAIMA,1400100,14,8.0,0.0,0.94,Amazônia,53.0
3.109,-60.9165,BOA VISTA,RORAIMA,1400100,14,8.0,0.0,0.93,Amazônia,40.4
-13.2562,-45.5289,CORRENTINA,BAHIA,2909307,29,4.0,8.08,0.0,Cerrado,65.8
3.1273,-60.8973,BOA VISTA,RORAIMA,1400100,14,9.0,0.0,0.95,Amazônia,34.9
-13.2557,-45.552,CORRENTINA,BAHIA,2909307,29,4.0,8.94,0.0,Cerrado,68.3
-13.2562,-45.5289,CORRENTINA,BAHIA,2909307,29,4.0,8.08,0.0,Cerrado,69.1
-13.2557,-45.552,CORRENTINA,BAHIA,2909307,29,4.0,8.94,0.0,Cerrado,68.2
-13.2562,-45.5289,CORRENTINA,BAHIA,2909307,29,4.0,8.08,0.0,Cerrado,65.8
-9.6104,-37.86059,CANINDÉ DE SÃO FRANCISCO,SERGIPE,2801207,28,2.0,0.0,1.0,Caatinga,6.8
-7.47149,-35.2477,FERREIROS,PERNAMBUCO,2605509,26,15.0,0.0,1.0,Mata Atlântica,4.3
-9.81976,-36.55092,LIMOEIRO DE ANADIA,ALAGOAS,2704203,27,2.0,0.0,1.0,Mata Atlântica,0.5
-9.81467,-36.54992,LIMOEIRO DE ANADIA,ALAGOAS,2704203,27,2.0,0.0,1.0,Mata Atlântica,0.3
-9.61283,-37.85785,CANINDÉ DE SÃO FRANCISCO,SERGIPE,2801207,28,2.0,0.0,1.0,Caatinga,3.3
-9.61215,-37.86149,CANINDÉ DE SÃO FRANCISCO,SERGIPE,2801207,28,2.0,0.0,1.0,Caatinga,3.3
-8.31236,-35.28617,ESCADA,PERNAMBUCO,2605202,26,11.0,0.0,0.94,Mata Atlântica,2.5
-10.82549,-37.17029,LARANJEIRAS,SERGIPE,2803609,28,20.0,0.0,-999.0,Mata Atlântica,0.9
-10.82026,-37.16932,LARANJEIRAS,SERGIPE,2803609,28,20.0,0.0,-999.0,Mata Atlântica,0.8
-13.2562,-45.5289,CORRENTINA,BAHIA,2909307,29,4.0,8.08,0.0,Cerrado,69.0
-13.2557,-45.552,CORRENTINA,BAHIA,2909307,29,4.0,8.94,0.0,Cerrado,69.4
-18.45995,-40.59093,ECOPORANGA,ESPÍRITO SANTO,3202108,32,7.0,0.0,0.04,Mata Atlântica,1.4
-6.4852,-35.0615,BAÍA FORMOSA,RIO GRANDE DO NORTE,2401404,24,7.0,0.0,0.94,Mata Atlântica,105.8
-6.5043,-35.0591,BAÍA FORMOSA,RIO GRANDE DO NORTE,2401404,24,7.0,0.0,1.0,Mata Atlântica,62.6
-6.5631,-51.1126,OURILÂNDIA DO NORTE,PARÁ,1505437,15,0.0,1.87,0.0,Amazônia,62.6
-7.65946,-35.40969,VICÊNCIA,PERNAMBUCO,2616308,26,3.0,0.0,1.0,Caatinga,1.1
-8.08615,-35.07169,MORENO,PERNAMBUCO,2609402,26,15.0,0.0,1.0,Mata Atlântica,1.3
-4.41874,-37.79943,FORTIM,CEARÁ,2304459,23,-999.0,1.0,0.43,Caatinga,1.3
-4.71937,-38.45919,MORADA NOVA,CEARÁ,2308708,23,3.0,1.44,0.35,Caatinga,2.0
-5.14137,-37.77387,QUIXERÉ,CEARÁ,2311504,23,4.0,12.31,0.03,Caatinga,1.0
-5.50261,-35.52519,PUREZA,RIO GRANDE DO NORTE,2410405,24,-999.0,0.0,0.95,Caatinga,2.3
-5.72162,-35.66356,SANTA MARIA,RIO GRANDE DO NORTE,2409332,24,14.0,0.0,1.0,Caatinga,2.3
-7.47067,-35.24942,FERREIROS,PERNAMBUCO,2605509,26,15.0,0.0,1.0,Mata Atlântica,0.7
-7.47118,-35.24595,FERREIROS,PERNAMBUCO,2605509,26,15.0,0.0,1.0,Mata Atlântica,0.7
-12.97654,-40.68146,BOA VISTA DO TUPIM,BAHIA,2903805,29,11.0,0.0,0.97,Caatinga,1.1
-13.24339,-45.55345,CORRENTINA,BAHIA,2909307,29,4.0,8.9,0.0,Cerrado,2.1
-13.24666,-45.53466,CORRENTINA,BAHIA,2909307,29,4.0,8.25,0.0,Cerrado,0.8
-13.24717,-45.55413,CORRENTINA,BAHIA,2909307,29,4.0,8.98,0.0,Cerrado,5.1
-13.25013,-45.55952,CORRENTINA,BAHIA,2909307,29,4.0,9.33,0.0,Cerrado,2.4
-13.25043,-45.53536,CORRENTINA,BAHIA,2909307,29,4.0,8.27,0.0,Cerrado,1.2
-13.25094,-45.55482,CORRENTINA,BAHIA,2909307,29,4.0,9.06,0.0,Cerrado,5.1
-13.25124,-45.53067,CORRENTINA,BAHIA,2909307,29,4.0,8.13,0.0,Cerrado,1.2
-13.25176,-45.55013,CORRENTINA,BAHIA,2909307,29,4.0,8.79,0.0,Cerrado,5.1
-13.25472,-45.55552,CORRENTINA,BAHIA,2909307,29,4.0,9.14,0.0,Cerrado,2.7
-13.25501,-45.53136,CORRENTINA,BAHIA,2909307,29,4.0,8.15,0.0,Cerrado,1.2
-13.25553,-45.55082,CORRENTINA,BAHIA,2909307,29,4.0,8.87,0.0,Cerrado,2.7
-13.25849,-45.55621,CORRENTINA,BAHIA,2909307,29,4.0,9.22,0.0,Cerrado,2.7
-13.2593,-45.55152,CORRENTINA,BAHIA,2909307,29,4.0,8.95,0.0,Cerrado,2.7
-13.26307,-45.55221,CORRENTINA,BAHIA,2909307,29,4.0,9.03,0.0,Cerrado,2.6
-13.35893,-44.15656,SANTA MARIA DA VITÓRIA,BAHIA,2928109,29,6.0,1.89,0.1,Cerrado,3.9
-13.69695,-39.46887,WENCESLAU GUIMARÃES,BAHIA,2933505,29,6.0,0.0,0.32,Mata Atlântica,0.5
-13.76723,-45.82744,CORRENTINA,BAHIA,2909307,29,4.0,5.38,0.01,Cerrado,1.4
-13.87057,-41.67281,DOM BASÍLIO,BAHIA,2910107,29,8.0,0.1,0.89,Caatinga,1.4
-13.89196,-41.73084,DOM BASÍLIO,BAHIA,2910107,29,8.0,0.0,0.97,Caatinga,0.8
-15.33746,-43.01711,CATUTI,MINAS GERAIS,3115474,31,7.0,0.1,0.24,Caatinga,3.4
-15.33805,-43.01347,CATUTI,MINAS GERAIS,3115474,31,7.0,0.1,0.23,Caatinga,3.0
-15.60528,-39.77987,POTIRAGUÁ,BAHIA,2925402,29,5.0,0.0,0.64,Mata Atlântica,0.9
-12.41576,-43.79097,BREJOLÂNDIA,BAHIA,2904407,29,4.0,0.51,0.06,Cerrado,1.7
-12.41509,-43.79494,BREJOLÂNDIA,BAHIA,2904407,29,4.0,0.55,0.06,Cerrado,1.7
-12.38287,-45.93431,LUÍS EDUARDO MAGALHÃES,BAHIA,2919553,29,3.0,1.33,0.02,Cerrado,1.4
-12.06526,-45.42162,BARREIRAS,BAHIA,2903201,29,6.0,0.4,0.04,Cerrado,1.4
-12.06227,-45.41616,BARREIRAS,BAHIA,2903201,29,6.0,0.4,0.03,Cerrado,1.2
-11.74802,-48.13152,SÃO VALÉRIO,TOCANTINS,1720499,17,0.0,13.52,0.0,Cerrado,1.1
-11.74853,-48.1289,SÃO VALÉRIO,TOCANTINS,1720499,17,0.0,13.59,0.0,Cerrado,1.9
-11.99979,-46.81174,DIANÓPOLIS,TOCANTINS,1707009,17,2.0,1.09,0.02,Cerrado,1.5
-12.00049,-46.80787,DIANÓPOLIS,TOCANTINS,1707009,17,2.0,1.12,0.02,Cerrado,1.5
-12.00465,-46.80865,DIANÓPOLIS,TOCANTINS,1707009,17,2.0,1.11,0.02,Cerrado,0.8
-12.0088,-46.80943,DIANÓPOLIS,TOCANTINS,1707009,17,2.0,1.14,0.02,Cerrado,0.8
-10.22326,-37.88017,CORONEL JOÃO SÁ,BAHIA,2909208,29,2.0,0.0,1.0,Caatinga,0.8
-13.24289,-45.53397,CORRENTINA,BAHIA,2909307,29,4.0,8.23,0.0,Cerrado,0.8
-9.60873,-37.85943,CANINDÉ DE SÃO FRANCISCO,SERGIPE,2801207,28,2.0,0.0,-999.0,Caatinga,3.0
-7.66464,-46.01093,BALSAS,MARANHÃO,2101400,21,0.0,0.0,0.01,Cerrado,2.3
-9.61226,-37.86002,CANINDÉ DE SÃO FRANCISCO,SERGIPE,2801207,28,2.0,0.0,1.0,Caatinga,3.5
-9.81875,-36.54988,LIMOEIRO DE ANADIA,ALAGOAS,2704203,27,2.0,0.0,1.0,Mata Atlântica,3.8
-9.81943,-36.54522,LIMOEIRO DE ANADIA,ALAGOAS,2704203,27,2.0,0.0,1.0,Mata Atlântica,3.7
-9.8772,-40.5676,JUAZEIRO,BAHIA,2918407,29,7.0,0.0,0.69,Caatinga,1.2
-9.97559,-37.45741,PORTO DA FOLHA,SERGIPE,2805604,28,2.0,0.0,1.0,Caatinga,1.0
-11.11707,-45.31223,FORMOSA DO RIO PRETO,BAHIA,2911105,29,6.0,0.18,0.14,Cerrado,3.8
-13.23912,-45.53329,CORRENTINA,BAHIA,2909307,29,4.0,8.2,0.0,Cerrado,1.5
-13.23534,-45.53261,CORRENTINA,BAHIA,2909307,29,4.0,8.18,0.0,Cerrado,1.5
-13.03935,-43.76526,SANTANA,BAHIA,2928208,29,8.0,0.0,0.12,Cerrado,2.8
-12.06144,-45.42095,BARREIRAS,BAHIA,2903201,29,6.0,0.4,0.04,Cerrado,1.3
-17.03806,-40.11072,JUCURUÇU,BAHIA,2918456,29,7.0,0.0,0.07,Mata Atlântica,0.5
-22.78548,-43.75748,SEROPÉDICA,RIO DE JANEIRO,3305554,33,0.0,0.55,-999.0,Mata Atlântica,1.0
-22.85563,-42.98051,SÃO GONÇALO,RIO DE JANEIRO,3304904,33,-999.0,3.03,0.2,Mata Atlântica,0.7
-17.30144,-46.43042,JOÃO PINHEIRO,MINAS GERAIS,3136306,31,3.0,0.0,0.01,Cerrado,0.8
-17.3395,-46.5652,PARACATU,MINAS GERAIS,3147006,31,4.0,0.0,0.0,Cerrado,0.8
-17.47194,-42.00429,NOVO CRUZEIRO,MINAS GERAIS,3145307,31,7.0,0.0,0.01,Mata Atlântica,0.8
